Sub_Category,Kalshi_Ticker,Market_Question,Price_At_85_Plus,Settlement_Date,Result,Settlement_Value,First_Touch_Time,Series_Ticker,Series_Title
Mentions > Mentions,KXNFLMENTION-SB26-COME,What will the announcers say during 2026 Pro Football Championship?,94,2026-02-09,CORRECT,100,2026-02-04T00:02:48.322464Z,KXNFLMENTION,NFL Mention
Mentions > Mentions,KXHOCHULMENTION-26FEB10-WARR,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",91,2026-02-09,CORRECT,100,2026-02-09T15:38:57.045375Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-TRUM,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",91,2026-02-09,CORRECT,100,2026-02-09T15:32:09.78361Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-MINN,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",91,2026-02-09,CORRECT,100,2026-02-09T15:45:50.724319Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-MAYO,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",90,2026-02-09,WRONG,0,2026-02-09T15:56:19.110637Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-IMMI,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",91,2026-02-09,CORRECT,100,2026-02-09T15:33:44.032832Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-ICE,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",99,2026-02-09,CORRECT,100,2026-02-09T15:25:49.707889Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-CRIM,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",95,2026-02-09,CORRECT,100,2026-02-09T15:32:34.295532Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-CONS,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",91,2026-02-09,CORRECT,100,2026-02-09T15:40:00.353507Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-BUFF,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",91,2026-02-09,CORRECT,100,2026-02-09T15:34:55.683754Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXHOCHULMENTION-26FEB10-AFFO,"What will Kathy Hochul say during Roundtable with Law Enforcement to Highlight Her Local Cops, Local Crimes Act?",90,2026-02-09,WRONG,0,2026-02-09T15:43:35.69875Z,KXHOCHULMENTION,Kathy Hochul
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-TRAD,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,91,2026-02-09,CORRECT,100,2026-02-06T22:37:10.242997Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-TECH,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,CORRECT,100,2026-02-08T22:19:58.492746Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-RETI,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,WRONG,0,2026-02-08T20:04:14.248507Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-PLAY,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,CORRECT,100,2026-02-08T20:37:25.537539Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-MVP,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,CORRECT,100,2026-02-08T21:50:39.567329Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-JORD,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,CORRECT,100,2026-02-07T00:37:21.800734Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-INJU,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,91,2026-02-09,CORRECT,100,2026-02-06T22:36:31.192206Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-ELBO,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,91,2026-02-09,CORRECT,100,2026-02-08T21:27:05.227678Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-DRAF,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,97,2026-02-09,CORRECT,100,2026-02-08T20:34:30.431193Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-CROW,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,CORRECT,100,2026-02-07T01:05:04.158259Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB08LACMIN-BUZZ,What will the announcers say during Los Angeles C vs Minnesota Professional Basketball Game?,90,2026-02-09,CORRECT,100,2026-02-08T21:55:45.684567Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-WHIS,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,91,2026-02-10,WRONG,0,2026-02-10T03:02:30.248236Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-TRUM,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,91,2026-02-10,CORRECT,100,2026-02-10T03:05:09.172463Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-TERR,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,97,2026-02-10,CORRECT,100,2026-02-10T20:13:20.358542Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-TAXP,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,90,2026-02-10,CORRECT,100,2026-02-10T14:23:16.565433Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-SHIR,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,91,2026-02-10,WRONG,0,2026-02-10T03:02:08.857367Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-SANC,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,96,2026-02-10,CORRECT,100,2026-02-10T21:21:30.75123Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-IMMI,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,91,2026-02-10,CORRECT,100,2026-02-10T03:03:44.547366Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-CORR,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,90,2026-02-10,CORRECT,100,2026-02-10T19:08:50.970923Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-BILL,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,91,2026-02-10,CORRECT,100,2026-02-10T20:07:57.780885Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-BIDE,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,90,2026-02-10,WRONG,0,2026-02-10T20:26:25.827991Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB13-AI,What will Rebecca Gambler or Simon Hankinson or Phillip Linderman or Matt O'Brien or David J. Bier or Eric Schwartz say during Subcommittee on Border Security and Immigration: Somali Fraud in Minnesota – The Tip of the Iceberg hearing on February 10th?,91,2026-02-10,CORRECT,100,2026-02-10T03:02:46.901246Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-VIOL,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",91,2026-02-10,CORRECT,100,2026-02-10T14:53:59.814356Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-TRUM,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",91,2026-02-10,CORRECT,100,2026-02-10T14:20:54.128724Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-TERR,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T14:22:42.983345Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-PROT,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",91,2026-02-10,CORRECT,100,2026-02-10T14:21:38.050157Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-NATI,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",91,2026-02-10,CORRECT,100,2026-02-10T02:21:59.112944Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-MINN,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T13:23:14.432753Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-KRIS,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T14:45:56.686667Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-FRAU,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T14:27:39.574677Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-CRIM,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T00:41:59.590921Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-CONS,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T14:41:54.734047Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-BODY,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",93,2026-02-10,CORRECT,100,2026-02-10T16:39:55.628731Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-BIDE,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T14:25:12.168761Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXCONGRESSMENTION-26FEB11-ACCO,"What will Todd Lyons or Rodney Scott or Joseph Edlow say during Oversight of the Department of Homeland Security: ICE, CBP, and USCIS?",90,2026-02-10,CORRECT,100,2026-02-10T14:31:06.662373Z,KXCONGRESSMENTION,Congress Mention
Mentions > Mentions,KXTRUMPMENTION-26FEB11-TARI,What will Donald Trump say during Fox Business: Kudlow?,90,2026-02-10,CORRECT,100,2026-02-10T21:01:52.388916Z,KXTRUMPMENTION,What will Trump say?
Mentions > Mentions,KXTRUMPMENTION-26FEB11-KEVI,What will Donald Trump say during Fox Business: Kudlow?,91,2026-02-10,CORRECT,100,2026-02-10T02:44:27.766986Z,KXTRUMPMENTION,What will Trump say?
Mentions > Mentions,KXTRUMPMENTION-26FEB11-HOTT,What will Donald Trump say during Fox Business: Kudlow?,90,2026-02-10,CORRECT,100,2026-02-10T21:22:37.382452Z,KXTRUMPMENTION,What will Trump say?
Mentions > Mentions,KXTRUMPMENTION-26FEB11-DEMO,What will Donald Trump say during Fox Business: Kudlow?,91,2026-02-10,CORRECT,100,2026-02-10T02:43:55.217228Z,KXTRUMPMENTION,What will Trump say?
Mentions > Mentions,KXTRUMPMENTION-26FEB11-BIDE,What will Donald Trump say during Fox Business: Kudlow?,90,2026-02-10,CORRECT,100,2026-02-10T02:42:53.445182Z,KXTRUMPMENTION,What will Trump say?
Mentions > Mentions,KXTRUMPMENTION-26FEB11-AFFO,What will Donald Trump say during Fox Business: Kudlow?,90,2026-02-10,CORRECT,100,2026-02-10T21:03:04.341251Z,KXTRUMPMENTION,What will Trump say?
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-OVER,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,WRONG,0,2026-02-10T05:19:18.280431Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-ROOK,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T22:14:07.264192Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09MILORL-ROOK,"What will the announcers say during Milwaukee at Orlando professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T21:54:50.736734Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-TRIP,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-10T04:59:01.687236Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-TRAD,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T05:45:37.062631Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-TECH,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-10T04:54:57.499094Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-RETI,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",90,2026-02-10,CORRECT,100,2026-02-10T04:51:16.085408Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-PLAY,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",90,2026-02-10,CORRECT,100,2026-02-10T03:15:18.882939Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-MVP,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T06:38:04.507891Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-JORD,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-10T04:42:35.064401Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-INJU,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T05:45:23.40331Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-ELBO,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",98,2026-02-10,CORRECT,100,2026-02-10T03:47:08.428466Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-CRYP,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T06:06:47.687715Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-ALLE,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",90,2026-02-10,CORRECT,100,2026-02-10T04:09:25.522258Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-ALL,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-09T05:45:35.742228Z,KXNBAMENTION,NBA Mention
Mentions > Mentions,KXNBAMENTION-26FEB09OKCLAL-AIR,"What will the announcers say during Oklahoma City at Los Angeles L professional basketball game originally scheduled for Feb 9, 2026?",91,2026-02-10,CORRECT,100,2026-02-10T03:17:49.482976Z,KXNBAMENTION,NBA Mention
